CODI_ESTACIO,DATA_LECTURA,TM,TX,TN,HRM,PPT24H,HPA,RS24H,VVM10,DVM10,VVX10,DVX10
X4,28/10/2009,19,20.4,17.9,77,0,1015.8,5.3,1.4,167,4.9,186
X4,29/10/2009,20,25,17.2,72,0,1013.8,11.3,1.7,269,5.8,226
X4,30/10/2009,18.8,22,15.8,71,0,1016,11.2,1.5,84,5.4,88
X4,31/10/2009,18.5,21.5,15.9,76,0,1019.7,8.8,1.2,156,4.5,150
X4,01/11/2009,19.3,23.2,15.6,76,0,1014.5,9.7,1.9,242,8.9,247
X4,02/11/2009,19,22.9,14.6,52,0,1006.5,9.5,3.2,298,12,305
X4,03/11/2009,18.6,24.4,14.4,43,0,1002.5,12.6,2.5,294,11.6,16
X4,04/11/2009,18.3,23.1,15.3,39,0,999.2,11.2,2.7,295,13.3,243
X4,05/11/2009,15.2,18.8,11.7,40,0,1001.6,11.7,3.1,298,12.1,316
X4,06/11/2009,13.6,18.9,9.6,50,0,1006.4,12,1.9,311,10.5,333
X4,07/11/2009,15,19.7,10.6,49,0,1003.5,9,3,312,17.3,312
X4,08/11/2009,12,16.4,10.2,49,0,999.2,8.7,4.9,309,19,310
X4,09/11/2009,13.3,19,9.5,39,0,1002.6,10.1,2.4,321,11.7,328
X4,10/11/2009,12.6,17.3,8.2,34,0,1008,10.5,1.9,287,6.2,316
X4,11/11/2009,14.4,17.6,10.8,58,0,1006.5,5.5,1,324,5.6,222
X4,12/11/2009,16.6,20.4,13.3,62,0,1009.8,7.2,1.5,267,5.7,326
X4,13/11/2009,16.5,20.3,12.9,69,0,1012.5,7.9,1.1,231,4.9,240
X4,14/11/2009,17.3,21.1,14.4,75,0,1012.5,8.6,1,236,4.8,262
X4,15/11/2009,18.3,23.8,15.2,63,0,1011.2,9.7,1.4,239,5.7,268
X4,16/11/2009,18.6,26.6,13,53,0,1010.1,9.9,1.9,256,6.7,252
X4,17/11/2009,16.3,18.7,14.7,76,0,1014,6.6,1.3,82,5.7,87
X4,18/11/2009,16.9,20.3,14.5,72,0,1018.6,7.6,1.1,105,4.5,94
X4,19/11/2009,16.2,18.6,14.5,74,0,1018.9,4.1,1.4,78,6.3,78
X4,20/11/2009,16.5,19.8,14.4,72,0,1021.3,8.1,1.4,66,5.3,118
X4,21/11/2009,16.3,20,14,73,0,1022.8,6.2,1.6,248,6.7,223
X4,22/11/2009,17.4,21.2,14.6,60,0.2,1019.8,6.6,2,289,11.2,351
X4,23/11/2009,15.5,20.1,12.4,49,0,1022.6,9.3,1.6,271,6.8,290
X4,24/11/2009,15,19.8,12.1,55,0,1021.4,9.4,1.6,275,7.6,323
X4,25/11/2009,15.3,19.5,11.6,63,0,1014.8,9.2,2,248,8.4,249
X4,26/11/2009,16.3,20,13.1,57,0,1014.8,9.1,1.6,241,7.4,233
X4,27/11/2009,15.6,18.4,14,58,0,1012.5,5.4,1.7,313,7.1,331
X4,28/11/2009,14.3,18.7,10.7,51,0,1013.2,9.7,2.4,280,9,312
X4,29/11/2009,13.4,16.8,10.3,64,6.2,999.6,3.2,2.4,260,12.5,249
X4,30/11/2009,10.3,14.1,8.1,54,0,998.2,8.5,3.2,297,14.1,284
X4,01/12/2009,10.9,15.4,7.3,46,0,1008.3,9.7,3.1,302,14.9,313
X4,02/12/2009,13.1,16.7,9.3,57,0,1010.5,8.1,1.5,282,7.2,300
X4,03/12/2009,14,15.5,12.3,61,0,1004.7,4,1.9,300,8,306
X4,04/12/2009,13.1,15.8,11.2,58,0,1008.4,5,2.4,296,16.3,307
X4,05/12/2009,12.8,16.6,10.1,59,0,1013.5,6.7,1.6,286,8.3,5
X4,06/12/2009,14.4,18.1,10.6,65,0,1012.2,8.4,2.2,253,8,261
X4,07/12/2009,16.2,19.6,13.4,54,0,1011,6.8,1.7,254,8.9,300
X4,08/12/2009,15.9,19.3,13.1,54,0,1015.5,8.3,1.5,321,6.2,299
X4,09/12/2009,14.1,18,10.8,60,0,1020.3,8.1,1,245,6,295
X4,10/12/2009,14.4,18.4,10.9,62,0,1020.7,8.2,1,214,6,286
X4,11/12/2009,13.5,17.5,10.2,63,0,1014.4,8.4,1,82,4.6,77
X4,12/12/2009,12.1,14.5,9,59,0,1009.2,5.3,1.4,182,8.4,80
X4,13/12/2009,8.5,10,7.2,57,0,1005.2,2,1.4,359,5.5,343
X4,14/12/2009,9.1,10.5,7.5,52,5.2,998.1,1.2,3,43,13.5,47
X4,15/12/2009,6.3,8,4.6,57,6,1002.8,2.8,2.4,297,9.1,314
X4,16/12/2009,5.5,7.7,3,48,0,1004.3,5.2,2.3,305,8.4,309
X4,17/12/2009,6.2,8.2,4.6,57,0,1003.5,2.7,2.2,323,7.3,332
X4,18/12/2009,5.8,10.5,2.3,48,0,1000.9,7.7,2.2,315,10,346
X4,19/12/2009,6,10.5,2.7,31,0,1001.3,9.2,2.2,319,7.8,336
X4,20/12/2009,4.9,8.7,1.4,34,0,1009.4,9.3,2.3,298,9.6,327
X4,21/12/2009,7.6,9.5,5,72,6.2,1000.3,0.8,0.9,268,4.1,305
X4,22/12/2009,11.1,13,8.6,82,4.4,992.2,1.5,1.2,251,7.3,260
X4,23/12/2009,13,14.4,11,69,6.4,992.5,1.5,1.9,260,9.5,292
X4,24/12/2009,14,16.6,12.1,78,7.2,988.5,0.9,1.6,261,9.2,282
X4,25/12/2009,14,17.3,11.9,54,0,1002.4,8.4,3.4,317,12.1,307
X4,26/12/2009,10.7,11.9,9.5,74,3.3,1002.8,2.1,1.8,56,6.1,67
X4,27/12/2009,10.9,15.1,7.9,57,0.1,1011.1,8.6,2.4,295,13.3,339
X4,28/12/2009,13.3,16.9,9.7,51,0.8,1004.2,3.7,2,275,8,318
X4,29/12/2009,16.2,21.7,12.2,65,0.6,1001.5,4.2,1.8,259,8.1,257
X4,30/12/2009,17.1,22.1,14.6,63,0,998.5,6.7,2.1,256,8.4,265
X4,31/12/2009,14.7,18.6,12.5,58,0,992.6,6.8,2.7,260,11.4,283
X4,01/01/2010,11.6,14.1,9.7,42,0,997.3,8.2,6.4,292,21.2,311
X4,02/01/2010,10.3,13.3,7.8,57,0,1012.5,6.2,2.6,327,12.4,322
X4,03/01/2010,11.5,15,8.7,66,0.2,1012.6,6.3,1.3,175,4.9,157
X4,04/01/2010,10.6,11.8,9.7,77,10.9,1005.4,1.5,1.8,62,5.6,55
X4,05/01/2010,10.7,12.3,9.5,79,9.1,996.2,2,1.4,53,6.5,28
X4,06/01/2010,8.5,11.8,6.2,49,0,999.8,9.5,2.4,315,9.4,308
X4,07/01/2010,6.8,8.4,5.7,64,9.3,996.2,1.1,3,44,13.6,65
X4,08/01/2010,6.4,9,5.1,60,1.9,992.4,4.1,2.9,302,11.3,297
X4,09/01/2010,4.7,8.2,2.5,37,0,999.8,5.6,2.6,304,10.1,293
X4,10/01/2010,4.2,8.2,1.2,46,0,1009.2,9.5,2,314,9.9,347
X4,11/01/2010,6,9.4,4.1,49,0,1011.4,8.2,1.8,318,6.5,340
X4,12/01/2010,6.8,9.6,3.5,63,5.9,1007.4,5.4,2.1,292,7.9,352
X4,13/01/2010,10.6,15.1,7.6,57,0,1004.2,9.1,1.6,285,10.6,317
X4,14/01/2010,11.6,16.1,9.5,69,2.1,994.9,4.5,2.3,299,12.1,325
X4,15/01/2010,12.2,18,10,52,0,1013.6,9.3,1.7,272,7.4,292
X4,16/01/2010,11.8,15.8,8.9,62,1.3,1015.9,7.5,1.3,255,5.7,262
X4,17/01/2010,11.9,13.1,11,80,2.5,1018.6,2.4,1,98,3.3,85
X4,18/01/2010,11.2,11.8,10.1,84,5.3,1019.1,1,1,148,4.8,97
X4,19/01/2010,10.7,11.8,9.7,86,2.2,1014.9,1.2,1.1,110,3.5,266
X4,20/01/2010,12.3,16,10.7,77,0.2,1012.2,4.5,1.4,110,7.1,91
X4,21/01/2010,11.4,15.4,8.4,60,0,1016.5,10.1,1.7,274,6.9,329
X4,22/01/2010,11.4,15.5,9.1,62,0,1016.1,10.3,1.8,40,5.6,87
X4,23/01/2010,10.8,13.2,8.6,69,0,1016.3,6.2,1.7,59,5.9,80
X4,24/01/2010,12,14.5,10.7,70,2.6,1016.7,5.4,1.8,65,6.2,81
X4,25/01/2010,9.8,11,7.7,72,6.1,1018,1.1,1.3,5,7.3,11
X4,26/01/2010,9.1,13.4,5.8,51,0,1016.6,10.9,2.2,23,9,304
X4,27/01/2010,8.2,13.4,4.3,52,0,1015.3,8.5,1.9,338,10.4,287
X4,28/01/2010,7.3,12.1,3.6,46,0,1009.5,11.5,2.5,293,11.8,304
X4,29/01/2010,9.1,12.7,5.9,60,0,997.8,9.6,1.6,303,8.7,298
X4,30/01/2010,10.3,14.2,7.6,49,0,995.7,11.4,4.1,302,15,309
X4,31/01/2010,7.6,10,5.6,63,0,1002.5,4.6,2.1,88,8.8,320
X4,01/02/2010,7.8,11.4,4.5,59,0.2,1014,12.2,1.7,234,7.4,206
X4,02/02/2010,8.8,12.7,6,56,0,1019.8,11.4,1.5,250,8,249
X4,03/02/2010,10,14.4,6.7,57,0,1015.6,12.1,2.2,266,8,225
X4,04/02/2010,10.5,12.3,7.5,77,8.2,1009.5,2.3,1.1,27,4.7,39
X4,05/02/2010,13.5,17.7,10.2,58,0,1008.9,12.3,3.1,281,14.3,298
X4,06/02/2010,13.7,18.4,10.2,44,0,1010,13,4.3,301,15.8,303
X4,07/02/2010,12.3,16.9,9.6,57,0,1008.5,12.7,1.5,241,8.6,320
X4,08/02/2010,10.5,12.2,9.6,78,27.4,997.9,1.6,1.2,36,6.8,6
X4,09/02/2010,8.9,9.8,6.9,75,13.8,992.8,2.4,2.1,342,8.1,328
X4,10/02/2010,8,14,4.2,54,0,997.9,13.6,2.1,336,8,59
X4,11/02/2010,5,8.4,2.4,25,0,998,14.4,4.6,328,20.3,309
X4,12/02/2010,5.1,8.8,1,37,0,1004.8,13.4,2.2,288,13.2,308
X4,13/02/2010,5.4,6.9,4,63,8.1,1006.3,3.8,1.6,38,5.6,1
X4,14/02/2010,5,7.5,2.6,52,0,1005.8,8.3,1.8,283,6.1,316
X4,15/02/2010,5.7,7.3,3.6,67,10.1,1000.2,3.3,2.1,46,8.2,64
X4,16/02/2010,10.1,12.3,6.8,76,3.2,991,2.9,2.1,45,10.1,44
X4,17/02/2010,12.3,15,10.9,76,0,988.8,8.6,1.7,242,8.8,260
X4,18/02/2010,12.5,16.6,10.1,64,11.2,995,12.7,2.1,40,8.3,60
X4,19/02/2010,10.9,16.6,7,70,28.8,989.8,6.8,2.8,7,10.5,18
X4,20/02/2010,10.1,15,5.8,48,0,1002.7,15.6,2.9,297,10.9,315
X4,21/02/2010,9.8,13.7,6.9,62,2,1000.4,5.4,1.1,269,5.1,228
X4,22/02/2010,12.4,16.7,8.7,65,0,995.7,8.7,2.3,260,8.5,247
X4,23/02/2010,16.1,20.1,12.8,44,0,998.5,13.6,3,285,12,290
X4,24/02/2010,15.8,19.3,13.2,38,0,1003.4,16.1,3.8,287,16.8,282
X4,25/02/2010,16,19.6,12,49,0,1001,10.1,2.4,251,11,245
X4,26/02/2010,15.8,19.8,11.6,40,0,1004.9,16.3,3.2,289,11.5,262
X4,27/02/2010,13,15.2,11,67,0,1002,5.9,1.1,79,4.9,123
X4,28/02/2010,15.5,18.8,12.1,49,0,1001.1,10.6,2.9,296,14.1,298
X4,01/03/2010,14.7,19.1,10.6,48,0,1009,16.7,2.8,292,13,281
X4,02/03/2010,13.3,15.8,10.7,58,0.4,1015,13.2,2.6,68,8.2,54
X4,03/03/2010,11.2,12.9,10,66,15.9,1002.2,1.2,3.3,33,14,74
X4,04/03/2010,12.8,17.8,9.4,63,0,1006,15.9,2,293,7.8,337
X4,05/03/2010,11.6,14.1,9.8,55,0,1013,8.9,1.5,64,6.2,59
X4,06/03/2010,10.2,13.4,7.5,31,0,1013.2,18.3,2.6,82,9.6,94
X4,07/03/2010,8.4,10.3,6.2,58,10.4,1008.4,6.5,1.6,61,5.6,36
X4,08/03/2010,3.9,6.3,0.7,77,34.8,999.5,2.6,3.5,340,12.6,335
X4,09/03/2010,6.7,11.6,3.5,49,0,1001.2,19,2.4,323,9.7,324
X4,10/03/2010,5.4,7.8,2.4,44,0,1006.9,15.9,1.8,237,6.6,252
X4,11/03/2010,6.4,9.4,3,47,0,1009.8,18.3,1.5,149,5.5,152
X4,12/03/2010,6.6,8.1,5.1,67,0.1,1013.6,3.3,1.1,40,4.3,9
X4,13/03/2010,9.4,13.4,5.2,51,0,1017.9,17.8,1.7,236,6.6,220
X4,14/03/2010,11.2,17.2,6.8,43,0,1019.1,19.6,1.9,276,7.1,313
X4,15/03/2010,10.4,13.2,6.4,51,0,1020.7,19,2,234,6.8,354
X4,16/03/2010,11.7,16.4,7.2,59,0,1022.2,19.7,1.7,229,9.1,217
X4,17/03/2010,11.7,16.7,7.2,62,0,1025.3,19.1,1.8,230,7.7,196
X4,18/03/2010,12.1,16,7.9,67,0,1023.2,16.7,1.4,199,5.6,159
X4,19/03/2010,12.7,16,10.3,72,0,1020.1,15.4,1.9,168,6.3,262
X4,20/03/2010,14.8,20.4,10.9,69,0,1016.2,14.6,2,240,6.4,260
X4,21/03/2010,14.6,18.8,12.7,73,8.4,1016.5,5.6,1.9,79,8.3,97
X4,22/03/2010,14.1,16.5,12.7,83,8.3,1015.7,7.2,1.2,147,4.9,86
X4,23/03/2010,15.4,19.9,12.9,73,0,1014.1,18,1.7,235,7.5,255
X4,24/03/2010,13.5,15,12.7,78,0,1009.6,7.4,1.6,138,4.3,172
X4,25/03/2010,14.4,17.5,13.1,77,0,1008.3,8.7,1.9,222,7.4,225
X4,26/03/2010,16.6,20.8,14.1,41,0,1011.2,22.6,3.8,284,13.9,293
X4,27/03/2010,16.9,21.4,13.2,34,0,1014.3,22.8,4.4,293,14.1,295
X4,28/03/2010,15.1,17.2,12.7,57,0,1015.6,19.6,2,69,6.5,84
X4,29/03/2010,14,17.8,11.6,68,0,1005.5,14.7,2.2,236,9,206
X4,30/03/2010,15.7,20.8,11.9,48,0.2,1002.5,18.6,4.6,295,17.4,306
X4,31/03/2010,14.7,19.7,11.5,47,0,1008.2,22,3,264,10.9,274
X4,01/04/2010,13.2,16,11,58,0,1012.3,18,2.5,181,11.6,306
X4,02/04/2010,14.1,18.4,10.3,57,0,1013.6,21.9,2.4,235,9.6,211
X4,03/04/2010,14.4,18.3,11.3,63,0,1009.4,17.4,1.9,226,8.5,228
X4,04/04/2010,12.4,15.4,10,67,20,1015.5,15.4,2,272,9,300
X4,05/04/2010,12.9,15.8,9.9,66,0,1022.9,22.3,1.7,199,6.4,169
X4,06/04/2010,13.5,17.4,10.9,68,0,1016.5,15.9,2.2,84,7.8,85
X4,07/04/2010,13.7,15.6,11.9,63,0.1,1013.3,5.2,3.2,74,9.9,97
X4,08/04/2010,13.4,16.4,11,58,0,1017.6,7.8,1.5,281,8.3,352
X4,09/04/2010,16.1,19.9,12.6,48,0,1019.7,22.8,1.4,153,5.9,156
X4,10/04/2010,17,21.7,11.6,45,0,1017.4,23.9,1.6,212,8.4,245
X4,11/04/2010,17.4,23.4,14.6,42,0,1006.4,24.2,2.5,113,7.5,94
X4,12/04/2010,12.2,14.8,10.5,71,2.1,1005.5,5.8,3,78,8.2,81
X4,13/04/2010,12.3,14.7,10.7,58,0,1008.7,11.8,1.6,125,5.4,99
X4,14/04/2010,13.2,16.2,11.2,55,0,1008.2,9.1,1.4,109,5.1,185
X4,15/04/2010,14.3,17.4,10.7,50,0,1007.5,14.4,1.3,160,5.2,90
X4,16/04/2010,14.7,18.5,12.9,55,0,1009.9,13.7,1.4,127,6.3,90
X4,17/04/2010,14.8,18.3,12.4,56,0,1011.4,17.7,1.4,145,4.7,73
X4,18/04/2010,15.1,18.3,13.4,54,0,1011.2,12.1,1.8,224,7.2,216
X4,19/04/2010,16.5,20.7,12.7,65,2.5,1011.5,22.3,2,251,6.7,291
X4,20/04/2010,16.1,19.6,13.6,73,0,1013.5,25.2,1.5,128,5.5,103
X4,21/04/2010,17.8,24.2,12.6,66,0,1010.7,22.7,1.9,238,8.2,204
X4,22/04/2010,16.1,18,14.9,74,0.5,1005.1,6.5,1.3,127,5.9,106
X4,23/04/2010,17,19.2,15,62,1.4,1006.7,11.9,1.8,255,7.7,271
X4,24/04/2010,17.6,21.6,14.1,71,0,1012.9,25.9,1.4,162,5.4,131
X4,25/04/2010,19.2,23.2,15.7,66,0,1017.9,23.7,1.6,233,7.1,241
X4,26/04/2010,19.6,23.4,17.4,67,0,1019.1,24.2,1.6,142,6.4,133
X4,27/04/2010,19.9,23.5,16.1,57,0,1018.1,26,1.4,148,5.6,168
X4,28/04/2010,20.1,25.2,15.6,52,0,1018.8,26.4,1.8,211,7.4,210
X4,29/04/2010,19,23,15.6,66,0,1014.6,24.8,2.2,232,9,240
X4,30/04/2010,17.7,20.6,15.8,79,1,1010.5,21.6,2.2,101,6.1,84
X4,01/05/2010,17.7,20.7,16.1,78,1.7,1006.8,15.4,1.8,92,6.3,116
X4,02/05/2010,17.8,20.6,12.8,72,33.5,1007.8,21.3,2.4,201,8.5,73
X4,03/05/2010,11.5,13,9.9,86,54.3,1003.3,3.1,2.4,35,8.6,337
X4,04/05/2010,10.2,12.1,8.7,81,26,998.1,4.5,2,283,6.6,289
X4,05/05/2010,13.9,18.9,9.6,55,0.1,1001.7,21.1,2.6,276,9.6,290
X4,06/05/2010,13.3,15.4,10.8,67,1.4,1003.8,17.9,1.7,167,6.7,180
X4,07/05/2010,14.7,18.4,11.8,70,0,1003.7,24.4,2.5,167,8.4,233
X4,08/05/2010,17,21.2,13.4,68,10.9,1003.4,26.7,2.1,219,8,232
X4,09/05/2010,17.1,20.8,14.6,76,0.4,1002.8,16.6,2,228,9.6,197
X4,10/05/2010,19.4,24.3,13.9,62,0,1001.3,26.8,2.2,249,7.9,313
X4,11/05/2010,19.3,23.4,16.2,53,0,1000.8,25.6,2.6,254,9.3,246
X4,12/05/2010,16.4,18.6,14.6,73,3.6,1002.9,17.1,2.4,95,6.9,82
X4,13/05/2010,15.5,20.3,11.2,72,7.8,1005,14.6,2.2,40,9.3,80
X4,14/05/2010,12.7,16.9,10.4,72,15.7,1005.4,9.9,1.7,309,6.5,261
X4,15/05/2010,14.8,18.2,10.8,58,0.2,1006.9,25.6,2.3,98,7.7,86
X4,16/05/2010,15.7,19,11.6,54,0,1014.9,29.1,2.1,101,7.9,334
X4,17/05/2010,16.2,19.1,13,60,0,1020,28.5,2,205,9.5,221
X4,18/05/2010,18.5,22.2,14,54,0,1019.9,28.9,2,252,7.6,252
X4,19/05/2010,18.3,21.4,14.8,62,0,1017.8,28.6,2.2,228,7.2,213
X4,20/05/2010,18.4,22.3,15.2,64,0,1018.9,28.2,1.8,193,6.8,280
X4,21/05/2010,21.1,25.6,15.9,53,0,1016.5,28.3,1.9,226,9.6,245
X4,22/05/2010,20.3,23.8,17.6,53,0,1014.3,21.1,1.5,115,5.5,163
X4,23/05/2010,19,22.5,16.3,71,0,1013.5,29.2,1.7,128,5.1,139
X4,24/05/2010,21.4,25.5,16.4,51,0,1013.2,30.1,2.3,238,10,226
X4,25/05/2010,21.3,25.5,17.2,53,0,1011.4,28.5,2.5,242,10.2,228
X4,26/05/2010,21.3,24.7,17.2,62,0,1006.5,27.8,1.9,204,6.5,242
X4,27/05/2010,19.8,22.4,17.4,67,0,1008.1,27.7,2.2,110,7.1,94
X4,28/05/2010,20.5,23.4,18.9,59,0.2,1010.7,14.8,1.6,75,5.9,349
X4,29/05/2010,21.3,25.5,18.2,62,0,1014.8,26.4,1.9,182,6.9,174
X4,30/05/2010,21.2,24.4,17.6,67,0,1015.5,25.8,1.7,132,6.2,244
X4,31/05/2010,22.4,27.7,19,62,0,1011.5,22.2,2.1,75,9.3,312
X4,01/06/2010,20.9,23.3,19.6,72,0,1010.4,18.3,1.7,113,6.7,84
X4,02/06/2010,20.8,23.9,19,78,0,1009.1,19.2,1.7,166,6,124
X4,03/06/2010,22,26.3,17.4,68,0,1007.7,29.1,2.2,230,8.8,205
X4,04/06/2010,23.3,28,19.4,66,0,1012.2,29.5,1.9,220,7.2,220
X4,05/06/2010,24.3,28.5,19.8,57,0,1014,29.2,2.2,235,9.7,228
X4,06/06/2010,21.4,23.7,19.6,67,3.1,1012.9,7.5,1.5,209,6.2,296
X4,07/06/2010,21.5,23.9,19,76,0,1010.4,21.7,2.2,195,8.8,177
X4,08/06/2010,22.5,26.1,19.8,74,0,1004.2,27.1,2.1,193,7.4,191
X4,09/06/2010,21,22.9,20.3,84,7,999,5.3,1.6,96,4.7,147
X4,10/06/2010,21.6,24.5,20.4,76,3.6,1000.6,18.2,2.4,222,9,210
X4,11/06/2010,20.5,23.3,18.6,75,1.2,1006.1,11.6,1.6,149,11.2,215
X4,12/06/2010,20.7,23.7,17,73,0,1007.7,26.5,1.6,109,6.2,98
X4,13/06/2010,21.5,24.5,18.3,72,0,1009.8,28.5,1.7,143,5.9,197
X4,14/06/2010,20.3,23.2,17.3,72,3,1008.7,13.6,1.8,120,7.3,86
X4,15/06/2010,19,22.1,16.3,67,2.4,1007.4,18.6,2,244,8.3,246
X4,16/06/2010,20.4,24.4,17.4,51,0,1007,28.8,2.9,255,10.8,273
X4,17/06/2010,19.4,21.8,15.6,64,0,1009.5,29.5,2.3,99,7.4,78
X4,18/06/2010,21.9,27,18.4,57,0,1009.6,29.7,2.6,227,11.6,258
X4,19/06/2010,20.6,23.8,18,67,0.1,1005.1,24.3,2.2,96,7.3,80
X4,20/06/2010,19.7,22.6,16.7,61,0,1004.8,30.5,3,155,11.2,173
X4,21/06/2010,19.4,22.8,15.5,50,0,1010.9,31,2.5,200,7.8,314
X4,22/06/2010,20.1,23.2,16.8,63,0,1014.2,29.4,2.2,169,7,198
X4,23/06/2010,21.6,25.3,17.6,68,0,1013.3,27.3,2.3,239,9.2,233
X4,24/06/2010,23.5,28.1,19,52,0,1012.1,28.8,1.7,220,7.7,215
X4,25/06/2010,24.5,29.9,19.6,47,0,1009.8,29.3,1.6,212,6,228
X4,26/06/2010,25.9,29.3,22.1,43,0,1009.1,28.4,1.8,237,7.5,251
X4,27/06/2010,26.7,31.1,22.5,45,0,1011.6,28.2,1.7,221,7.6,252
X4,28/06/2010,27.8,32.6,23.6,44,0,1013.2,26.9,1.6,222,7.4,187
X4,29/06/2010,27,31,23,51,0,1013.7,25.9,1.7,198,7.2,231
X4,30/06/2010,27.4,30.9,23.4,49,0,1013.2,27.6,1.9,231,8.2,257
X4,01/07/2010,27.5,32.6,23.5,50,0,1011.1,28.6,2.1,234,9.3,230
X4,02/07/2010,26.8,31.2,23,54,0,1011,28.8,2,216,7,178
X4,03/07/2010,25.4,28.8,22.9,74,0,1013.3,27,1.8,127,5.2,83
X4,04/07/2010,26.8,30.5,23.8,62,0,1015.1,23.2,1.7,132,7.2,340
X4,05/07/2010,26.5,29.8,23.8,66,0,1014.8,27.8,1.8,138,5.6,104
X4,06/07/2010,25.9,27.9,23.5,68,0,1015.1,27.2,2.2,134,6.3,156
X4,07/07/2010,26.9,30.2,23.9,64,0,1013.9,28.5,2.6,243,9.6,221
X4,08/07/2010,28,32.1,24.5,55,0,1014.5,27.2,2.1,231,7.7,190
X4,09/07/2010,27.1,30.8,24.5,65,0,1014.4,23,2.3,167,7,216
X4,10/07/2010,25.5,28.6,23.6,75,0,1014.9,27.2,2.4,104,6.6,84
X4,11/07/2010,28.8,33,23.8,53,0,1012.7,27.2,1.6,202,6.2,212
X4,12/07/2010,29.5,34.2,25.6,49,0,1009.7,26.5,2.2,235,9.9,248
X4,13/07/2010,27.3,30.2,24.3,66,0,1008,27.7,1.9,142,5.6,101
X4,14/07/2010,27.4,30,24.9,69,0,1005.8,27.4,2.1,183,7.3,205
X4,15/07/2010,26.2,28.4,24.6,68,0,1010.2,24.4,2.2,142,8,187
X4,16/07/2010,26.5,29.6,23.8,69,0,1011,26.2,1.8,143,6.4,131
X4,17/07/2010,27.8,31.7,24.6,66,0,1014.4,26.5,2.1,201,8.6,254
X4,18/07/2010,26.6,30.3,24.3,68,0,1015.5,26.3,2.7,208,10.8,225
X4,19/07/2010,27.2,30.1,24.8,69,0,1012.8,24.4,2.1,191,6.7,202
X4,20/07/2010,28,31.7,25.1,63,0,1008.8,25.8,2.1,209,7.2,212
X4,21/07/2010,27.5,31,25.1,62,0,1006.2,26.2,2.2,124,6.3,85
X4,22/07/2010,25.3,27.4,24.2,72,0,1008.7,16.5,3.3,89,8.6,81
X4,23/07/2010,25.3,29.7,23.2,63,0,1014.5,17.2,2.5,184,8.8,204
X4,24/07/2010,24.6,27.4,22,57,0,1015.7,26,2.2,168,7.5,172
X4,25/07/2010,25.1,29,23.1,64,0.1,1010.9,25.1,1.9,167,9.2,185
X4,26/07/2010,25.4,28.2,22.7,64,0,1010.4,26.7,2.3,180,7.8,205
X4,27/07/2010,27,31.2,23.7,57,0,1013,27.8,2.9,263,10.5,258
X4,28/07/2010,27.3,30.6,24.3,61,0,1013.3,27.4,2.7,242,11.6,237
X4,29/07/2010,25.8,29.7,24,74,1.9,1009.5,20.2,2.5,164,9.4,205
X4,30/07/2010,24.6,27.6,21.1,71,7.1,1010.2,19,2.5,189,9.5,190
X4,31/07/2010,26.2,29.3,23.9,70,0,1011.7,21.2,2.2,224,10.2,219
X4,01/08/2010,26.7,29.9,23.8,67,0,1011.8,24.2,2.4,231,8.7,218
X4,02/08/2010,25.3,28.8,21.4,72,1.1,1011.5,20.5,2.3,99,8.8,84
X4,03/08/2010,24.9,28.4,21.4,60,0,1011.5,20.9,1.9,211,7,172
X4,04/08/2010,24.8,27.1,22.3,63,0,1008.5,19.9,2.1,190,8,174
X4,05/08/2010,24.7,27.2,22.7,64,0,1007.5,21.2,2.4,151,8.6,177
X4,06/08/2010,24.1,26.9,21.7,64,0.2,1011.7,22.2,2.4,211,9.9,200
X4,07/08/2010,25.8,29.8,22.4,67,0,1013.5,24.4,2.3,244,9.7,220
X4,08/08/2010,26.5,30.8,23.1,64,0,1013.2,24.3,2.4,243,9.4,213
X4,09/08/2010,27,31.1,24.5,68,0,1011.5,19.3,2,190,8.8,221
X4,10/08/2010,25.4,27.4,23.9,77,0,1012.3,14.5,1.9,148,6.7,138
X4,11/08/2010,25.8,28.7,23.9,72,0,1011.7,22.4,1.7,129,6.4,169
X4,12/08/2010,25,29.1,19.8,64,9.1,1010.4,22,2,147,13.6,342
X4,13/08/2010,23,25.5,20.8,65,0.7,1010.7,12.2,1.9,225,6.1,208
X4,14/08/2010,21.9,25.9,17.4,66,14.5,1010.1,20.8,2.1,235,8.7,85
X4,15/08/2010,23.1,26.3,19.5,55,0.3,1012.4,22.9,2,106,8.6,71
X4,16/08/2010,23,25.3,20.6,60,0,1015.8,16.6,1.8,190,7.7,214
X4,17/08/2010,24.9,28.6,21.6,71,0,1013.3,22.1,2.3,223,11.1,218
X4,18/08/2010,25.9,29.3,23.1,70,0,1009.2,24.5,2.4,236,9,198
X4,19/08/2010,24.9,27.7,22.2,75,12.5,1010.9,12.7,1.5,89,6.5,317
X4,20/08/2010,25.8,28.9,22.1,72,0,1015.7,25,1.6,134,6,146
X4,21/08/2010,29.2,33.9,23.7,58,0,1017.9,24.2,1.6,219,7.4,219
X4,22/08/2010,29.2,33.4,25.3,54,0,1012.9,25,2.3,243,9,230
X4,23/08/2010,27,30.3,24.5,76,0,1006.8,20.5,2.1,232,7.3,237
X4,24/08/2010,26.6,28.8,24.3,74,0,1009.3,23.3,2,117,6.4,44
X4,25/08/2010,27.5,30.6,24.8,65,0,1013.4,23.9,2.2,237,8.5,226
X4,26/08/2010,27.5,31.1,24.3,71,0,1011.1,23.9,2.5,240,10.6,224
